,0,1,2,3,4,5,6,7,8,9,10,11
113,0.36316050589084625,51.71561622619629,70.02890014648438,131.7304229736328,1019.2925415039062,95.7988510131836,8.196329116821289,118.21688842773438,55.94386863708496,-2.8597633838653564,3.1977163553237915,0.290017619729042
297,0.3663519620895386,51.65886116027832,70.00897598266602,131.82422637939453,1025.7366943359375,96.2288818359375,8.19433069229126,118.5904312133789,56.00362014770508,-2.671404719352722,3.186939835548401,0.279924958944321
1434,0.3535146713256836,51.69802474975586,69.94951248168945,131.2978744506836,1024.6453857421875,95.46091842651367,8.36332893371582,117.95391082763672,55.911386489868164,-2.5270464420318604,3.204974412918091,0.298578128218651
2735,0.3562784343957901,51.8577766418457,70.03399658203125,131.88045501708984,1020.0820007324219,97.01466751098633,8.147111415863037,118.35367584228516,55.967769622802734,-2.7883960008621216,3.1992512941360474,0.289802446961403
1832,0.3576560616493225,51.65810012817383,69.9387321472168,131.46756744384766,1025.5240478515625,95.98421478271484,8.345338821411133,118.09521484375,55.96299171447754,-2.5880565643310547,3.194130778312683,0.2983540296554565
739,0.35973215103149414,51.74147987365723,70.03210830688477,130.52845001220703,1023.5197448730469,96.81107711791992,8.364461898803711,118.6395034790039,55.98405456542969,-2.7141101360321045,3.2012656927108765,0.2980921715497975
5540,0.35767316818237305,51.76963233947754,69.9640998840332,131.90411376953125,1020.383056640625,96.20341873168945,9.10622787475586,118.31510925292969,56.01833152770996,-2.2572449445724487,3.1941405534744263,0.295895636081696
4184,0.360136017203331,51.65518569946289,69.93643188476562,131.80844116210938,1017.8119812011719,96.72840118408203,8.181017398834229,118.35550308227539,56.0356388092041,-2.714810371398926,3.2010425329208374,0.2897975146770475
85,0.3629543036222458,51.75967597961426,69.9966926574707,132.12444305419922,1020.2301635742188,95.53093338012695,8.259525299072266,118.21518325805664,55.98623466491699,-2.7988853454589844,3.187807559967041,0.2871612906455995
4239,0.35998691618442535,51.7022590637207,69.97239303588867,132.92369079589844,1019.53076171875,96.27309036254883,8.100867748260498,118.06822204589844,55.94001388549805,-2.5625946521759033,3.167846918106079,0.2963323295116425
4382,0.3553121089935303,51.77621269226074,69.99825286865234,132.434814453125,1017.9998168945312,96.25447463989258,8.136573314666748,118.24731826782227,56.07004165649414,-2.6474180221557617,3.188985228538513,0.29578591883182503
4284,0.3589034080505371,51.84538650512695,69.98776626586914,132.52854919433594,1018.4728698730469,96.31274795532227,8.171957015991211,118.10360336303711,56.01153373718262,-2.608459949493408,3.178666830062866,0.293084338307381
3506,0.3632857948541641,51.670780181884766,70.02396774291992,132.22860717773438,1018.1969909667969,96.54742431640625,8.321873188018799,118.33892440795898,56.05947303771973,-2.7635618448257446,3.199112057685852,0.2848581075668335
631,0.3635420650243759,51.66395378112793,70.02413940429688,131.0191879272461,1019.90869140625,96.52575302124023,8.34562063217163,118.80954360961914,56.005130767822266,-2.556522846221924,3.1918070316314697,0.310515508055687
4590,0.3501546233892441,51.70764350891113,69.92917251586914,131.49225616455078,1025.2129516601562,92.64903259277344,8.180887222290039,115.82316589355469,55.99266242980957,-2.40850567817688,3.2149658203125,0.3307557255029675
1706,0.36003075540065765,51.789344787597656,69.95571899414062,131.1654281616211,1024.9857177734375,96.07928848266602,8.425326824188232,118.33053588867188,56.02804946899414,-2.5965460538864136,3.21263587474823,0.2929820269346235
2015,0.36005473136901855,51.69462585449219,69.98600769042969,131.49749755859375,1019.8593139648438,95.88214492797852,8.298342227935791,118.1189193725586,56.03556442260742,-2.5471243858337402,3.2123167514801025,0.29636250436306
5661,0.35853995382785797,51.775325775146484,70.04696273803711,131.48776245117188,1004.3099670410156,96.06132125854492,8.87189769744873,118.24137496948242,55.916446685791016,-2.3107234239578247,3.2046672105789185,0.290172070264816
102,0.3644952327013016,51.80195999145508,70.02277755737305,132.056884765625,1019.1639709472656,95.95705032348633,8.202744960784912,118.20423889160156,55.938804626464844,-2.8400145769119263,3.1868687868118286,0.285542130470276
490,0.36502499878406525,51.63970375061035,69.98939514160156,130.3116455078125,1021.5175476074219,96.19516372680664,8.14474105834961,118.67222213745117,56.00533485412598,-2.6293431520462036,3.211060643196106,0.28719998896122
1393,0.35387787222862244,51.7050895690918,70.00085830688477,131.58458709716797,1026.615478515625,96.13470458984375,8.387943744659424,118.13954544067383,56.08473014831543,-2.571135401725769,3.1955089569091797,0.286672040820122
5485,0.3593689501285553,51.7379035949707,69.98090362548828,131.24832916259766,1019.8734741210938,95.89219284057617,9.04755687713623,118.40807723999023,55.99906921386719,-2.282288670539856,3.2107512950897217,0.287480890750885
2568,0.3546714633703232,51.66677474975586,69.96541595458984,132.08609771728516,1020.5537109375,97.02706527709961,8.44336986541748,118.5026626586914,56.04796028137207,-2.677417039871216,3.2015862464904785,0.294700264930725
4301,0.35572317242622375,51.671709060668945,70.04511260986328,132.30332946777344,1017.7983703613281,95.92597961425781,8.118744373321533,118.07289123535156,55.98609733581543,-2.6194416284561157,3.184678316116333,0.294570252299309
350,0.3651103675365448,51.734893798828125,70.00331115722656,132.20994567871094,1026.2029418945312,96.22409057617188,8.246349334716797,118.59452056884766,56.002180099487305,-2.618475317955017,3.1788123846054077,0.2871745377779005
2474,0.35679566860198975,51.729753494262695,70.05903244018555,131.83314514160156,1019.5858459472656,96.12377548217773,8.117849826812744,118.15095138549805,55.96938705444336,-2.7307701110839844,3.2074456214904785,0.28348419070243847
5682,0.3579397052526474,51.645790100097656,69.94607925415039,131.71725463867188,1006.1737060546875,95.87580108642578,8.897876262664795,118.259521484375,56.08462333679199,-2.249946713447571,3.2107831239700317,0.2899691313505175
4377,0.35423268377780914,51.77621269226074,70.01125717163086,132.50537109375,1017.970947265625,96.49667358398438,8.152835369110107,118.22732925415039,55.968366622924805,-2.6437571048736572,3.186651587486267,0.2956979125738145
3995,0.36156171560287476,51.699947357177734,70.01541137695312,131.3544464111328,1019.0520935058594,96.44208145141602,8.11618709564209,118.23736190795898,55.97037696838379,-2.785231828689575,3.2224665880203247,0.28422391414642345
3966,0.36015380918979645,51.66786193847656,70.00911331176758,131.54296875,1017.6642456054688,96.61031341552734,8.123534202575684,118.30107498168945,56.02849578857422,-2.76314377784729,3.2160850763320923,0.2790313214063645
2378,0.3611344248056412,51.721323013305664,70.0354995727539,131.68609619140625,1019.943603515625,96.2426528930664,8.311362743377686,118.33351135253906,56.01883125305176,-2.58016574382782,3.213613748550415,0.2933583557605745
1600,0.35763415694236755,51.693132400512695,69.95859909057617,131.09952545166016,1025.5402221679688,95.91308212280273,8.252446174621582,117.9678726196289,55.99514961242676,-2.7010730504989624,3.207677960395813,0.2833920419216155
4545,0.3581116497516632,51.77009201049805,69.9627571105957,131.83621215820312,1017.8302001953125,95.89351654052734,7.992620229721069,118.2741584777832,56.03557014465332,-2.4544721841812134,3.2014319896698,0.288932889699936
4500,0.3582853823900223,51.69861602783203,70.04317092895508,131.25576782226562,1017.7474670410156,95.85514831542969,8.11771297454834,118.23452377319336,56.04670333862305,-2.5659337043762207,3.2140995264053345,0.292658120393753
2649,0.35713930428028107,51.70660209655762,69.96263885498047,132.43877410888672,1018.9772338867188,96.8912124633789,8.335314273834229,118.46556091308594,56.01883125305176,-2.63008713722229,3.1850661039352417,0.2907886803150175
5186,0.36057473719120026,51.64969062805176,69.97391128540039,133.26690673828125,1020.347900390625,96.03191375732422,9.099276542663574,118.09229278564453,55.98965644836426,-2.6224879026412964,3.1938995122909546,0.29408623278141055
3177,0.35767145454883575,51.748430252075195,69.9111557006836,132.22527313232422,1017.89892578125,96.59902572631836,8.382789611816406,118.36318969726562,55.926578521728516,-2.717132806777954,3.1909680366516113,0.2987115681171415
5492,0.3591349124908447,51.74255180358887,70.00773239135742,130.908935546875,1020.7769165039062,96.13525390625,9.024250030517578,118.4350357055664,56.00026512145996,-2.282780170440674,3.2232179641723633,0.283535614609718
299,0.36627529561519623,51.68235778808594,70.03403854370117,131.86546325683594,1025.7806396484375,96.16787719726562,8.198399543762207,118.58547592163086,56.00362014770508,-2.6513091325759888,3.185726523399353,0.279924958944321
4766,0.3527773767709732,51.661659240722656,69.95553207397461,131.1375961303711,1029.7008666992188,93.40940475463867,8.847377300262451,116.94906997680664,55.9840202331543,-2.3934524059295654,3.2089964151382446,0.2943753898143765
5383,0.361177921295166,51.76208305358887,69.9679183959961,130.50912475585938,1019.2215576171875,96.08566665649414,8.99489974975586,118.43616104125977,56.00546646118164,-2.363643527030945,3.21967613697052,0.28407742083072696
214,0.36822523176670074,51.64814567565918,69.94808959960938,131.45089721679688,1020.3871154785156,96.10911560058594,8.152528762817383,118.33832931518555,55.942007064819336,-2.84703528881073,3.2101283073425293,0.2940067499876025
740,0.35976335406303406,51.75358581542969,70.01656341552734,130.52845001220703,1023.4673767089844,96.72706985473633,8.367339134216309,118.6342544555664,56.02463150024414,-2.7141101360321045,3.2012656927108765,0.29654863476753246
2320,0.36111849546432495,51.790849685668945,69.98765563964844,131.4617919921875,1020.1297912597656,96.4869270324707,8.266838073730469,118.3756332397461,56.053205490112305,-2.626838803291321,3.222941279411316,0.28542041778564453
5344,0.3615729659795761,51.69965171813965,69.99777603149414,130.44928741455078,1019.9044799804688,96.0456314086914,8.92659330368042,118.44034194946289,56.008230209350586,-2.501596450805664,3.2222015857696533,0.281211256980896
4758,0.35353507101535797,51.60534477233887,69.96944046020508,131.2480239868164,1030.0670776367188,92.82924270629883,8.903682231903076,116.70735168457031,55.98636817932129,-2.3918869495391846,3.2084927558898926,0.293562561273575
5750,0.35544539988040924,51.72198486328125,70.02043533325195,131.1982421875,1019.1092224121094,95.77095794677734,8.817858695983887,118.26774597167969,55.990102767944336,-2.242781162261963,3.212554693222046,0.28863908350467704
1787,0.35941286385059357,51.73370361328125,69.92912292480469,131.6917495727539,1025.3518676757812,96.11421966552734,8.319425582885742,118.2571029663086,55.9743537902832,-2.5865836143493652,3.193602442741394,0.2838701605796815
4749,0.3529999405145645,51.63810920715332,70.08096313476562,131.3170394897461,1030.0143432617188,92.50854873657227,8.992147445678711,115.90709686279297,55.9901237487793,-2.402661442756653,3.2113932371139526,0.303952321410179
3704,0.360652819275856,51.758352279663086,69.98076248168945,131.94562530517578,1018.5237426757812,96.55490493774414,8.251466751098633,118.27830505371094,56.00683784484863,-2.7120758295059204,3.1957558393478394,0.28646020591259
3118,0.36197276413440704,51.718576431274414,69.93912506103516,131.80846405029297,1018.7960205078125,96.97790908813477,8.24493932723999,118.40209197998047,56.00799751281738,-2.7686253786087036,3.1971949338912964,0.2891766279935835
1034,0.351639062166214,51.71779251098633,70.02210998535156,130.96968841552734,1024.0758056640625,96.02861785888672,8.493349075317383,118.21697998046875,56.00914764404297,-2.6394611597061157,3.1983343362808228,0.293136283755302
2806,0.36007557809352875,51.70620536804199,69.96344757080078,132.1538314819336,1020.767822265625,97.1934585571289,8.234086513519287,118.44239044189453,55.95932579040527,-2.6589921712875366,3.1965136528015137,0.2779680043458935
5600,0.35936281085014343,51.70015335083008,69.94398498535156,131.6587142944336,1004.2885131835938,96.11494827270508,8.859641551971436,118.31994247436523,56.0158576965332,-2.2919085025787354,3.197856903076172,0.2883863002061845
5773,0.3595004081726074,51.722557067871094,70.04741668701172,131.09271240234375,1019.7620239257812,95.72071075439453,8.771427154541016,118.2883186340332,56.03436279296875,-2.2458555698394775,3.2241742610931396,0.286941900849342
4979,0.3627815246582031,51.77186584472656,70.01264190673828,132.3258056640625,1024.9033203125,95.68215942382812,8.918018817901611,118.26920318603516,55.999935150146484,-2.7715898752212524,3.2094587087631226,0.287157326936722
3327,0.36086276173591614,51.7396354675293,70.03351211547852,132.30487060546875,1018.5001525878906,96.79678726196289,8.23142957687378,118.22409439086914,56.026405334472656,-2.9523497819900513,3.1867499351501465,0.292078509926796
4662,0.3620468080043793,51.72697639465332,70.02635192871094,131.98974609375,1020.74560546875,95.13738632202148,9.161306381225586,117.67415618896484,57.98930740356445,-2.4032634496688843,3.1945748329162598,0.30155394971370697
2249,0.35770609974861145,51.74736785888672,70.00336074829102,131.47911071777344,1020.0175170898438,95.90123748779297,8.209688663482666,118.10999298095703,56.00600814819336,-2.618250250816345,3.2150442600250244,0.2936397045850755
4185,0.360136017203331,51.67107582092285,69.93643188476562,131.80844116210938,1017.8397521972656,96.6649055480957,8.178028583526611,118.3546371459961,56.0356388092041,-2.7009700536727905,3.2010425329208374,0.28944909572601296
5213,0.3579331189393997,51.683406829833984,69.9191780090332,127.59575271606445,1019.4030456542969,95.8428955078125,8.951465606689453,118.44412612915039,55.99809265136719,-2.6348319053649902,3.2075562477111816,0.289999842643738
4322,0.3556102365255356,51.72322654724121,69.97625350952148,132.44598388671875,1018.1195983886719,96.03457260131836,8.085500240325928,118.05513381958008,56.00600242614746,-2.6801899671554565,3.1846917867660522,0.29034110903739896
928,0.35991427302360535,51.724483489990234,69.97925186157227,131.30298614501953,1025.1492919921875,96.87446594238281,8.453427791595459,118.83329391479492,56.000383377075195,-2.556042790412903,3.209201455116272,0.28865092992782604
1724,0.3599821776151657,51.630075454711914,70.03775405883789,131.1420669555664,1025.40576171875,96.37017822265625,8.364632606506348,118.2833251953125,56.08464431762695,-2.5696412324905396,3.216658115386963,0.2892524898052215
3790,0.3593790531158447,51.732845306396484,69.98714065551758,132.06329345703125,1018.5293273925781,96.50704574584961,8.314086437225342,118.3772201538086,56.02707862854004,-2.686108350753784,3.2032142877578735,0.2943842113018035
5547,0.35843512415885925,51.73995780944824,69.93145370483398,131.88182067871094,1019.2449035644531,95.88603591918945,9.096323490142822,118.31439208984375,56.0013542175293,-2.2478716373443604,3.1928855180740356,0.29445336759090446
470,0.36445730924606323,51.75795555114746,69.98737716674805,130.3799285888672,1020.8445434570312,96.11216735839844,8.055519104003906,118.5203628540039,55.99886131286621,-2.7702016830444336,3.2129334211349487,0.2868058532476425
3953,0.35855937004089355,51.693119049072266,70.00679779052734,131.70401000976562,1018.0907592773438,96.63088607788086,8.123698234558105,118.28926086425781,55.99531936645508,-2.7745524644851685,3.2146105766296387,0.281218633055687
517,0.3649439662694931,51.80270957946777,69.9950065612793,130.4265365600586,1019.8598022460938,96.30904388427734,8.228583812713623,118.80788040161133,55.98737716674805,-2.608877658843994,3.2073562145233154,0.2859549820423125
4134,0.35908153653144836,51.7253475189209,70.00497055053711,132.01441192626953,1017.501708984375,96.85791015625,8.115448474884033,118.35232925415039,55.93924331665039,-2.742488980293274,3.1951181888580322,0.2909440249204635
109,0.3635730445384979,51.717811584472656,70.07166290283203,131.8815689086914,1019.2244262695312,95.56315231323242,8.192912101745605,118.1945915222168,55.97019386291504,-2.8538049459457397,3.195383667945862,0.2880313694477085
4718,0.3505963683128357,51.74481964111328,69.99724960327148,132.1558837890625,1019.0098876953125,93.1649398803711,9.020506858825684,116.64232635498047,57.81882286071777,-2.3966469764709473,3.1996885538101196,0.3122613430023195
1435,0.3528786599636078,51.68946075439453,69.94951248168945,131.2905502319336,1024.509765625,95.44329071044922,8.37058973312378,117.94099807739258,55.90509033203125,-2.5270464420318604,3.20546555519104,0.2988789975643155
1911,0.3543669581413269,51.69935989379883,70.0334587097168,132.00445556640625,1024.9681396484375,95.63161087036133,8.426933288574219,118.15909957885742,56.114702224731445,-2.461703658103943,3.1828473806381226,0.298680633306503
5014,0.3618241995573044,51.74928283691406,70.01607894897461,132.34186553955078,1019.5072021484375,95.80581665039062,8.865145683288574,118.2703971862793,56.002925872802734,-2.7602087259292603,3.202362537384033,0.287136793136597
2201,0.35689182579517365,51.77762222290039,69.95291137695312,131.82664489746094,1020.0322265625,95.53548812866211,8.06348991394043,117.89826965332031,56.06980514526367,-2.4878987073898315,3.209137439727783,0.291974991559982
157,0.3676316440105438,51.625205993652344,70.03187942504883,130.90101623535156,1020.4995727539062,95.75132751464844,8.114215850830078,118.27614212036133,55.95769691467285,-3.0142860412597656,3.222624182701111,0.2859608829021455
1021,0.35163678228855133,51.772640228271484,70.03396224975586,130.94020080566406,1024.5519409179688,95.85460662841797,8.34328031539917,118.16551971435547,55.983665466308594,-2.6383222341537476,3.1971936225891113,0.29401516914367654
351,0.36443260312080383,51.734893798828125,70.02719116210938,132.0977020263672,1026.4491577148438,96.22409057617188,8.235716819763184,118.5932388305664,56.053871154785156,-2.616384506225586,3.180991530418396,0.2873509526252745
801,0.36129896342754364,51.7470588684082,70.03470611572266,131.5809555053711,1025.2447509765625,96.82105255126953,8.501307964324951,118.6342658996582,55.905778884887695,-2.6004021167755127,3.1917933225631714,0.3039239346981045
2822,0.3586834967136383,51.738996505737305,69.96842193603516,132.07927703857422,1018.8184814453125,97.00128936767578,8.269195556640625,118.46138000488281,56.00318717956543,-2.6451950073242188,3.193472743034363,0.2870647460222245
3580,0.360977366566658,51.684343338012695,70.02737808227539,131.2363052368164,1017.9008483886719,96.32999801635742,8.25847578048706,118.27986145019531,56.111576080322266,-2.804415464401245,3.2187241315841675,0.290620416402817
5167,0.3592830002307892,51.670637130737305,70.01757431030273,132.8406982421875,1019.343017578125,95.96397018432617,8.965981006622314,118.00108337402344,56.00226020812988,-2.626180648803711,3.1883851289749146,0.2990536242723465
2432,0.3551884591579437,51.69902420043945,69.99711608886719,132.13655853271484,1019.9910888671875,96.358154296875,8.141735553741455,118.07667922973633,55.93857192993164,-2.7506043910980225,3.20017671585083,0.2942813634872435
1227,0.3565547615289688,51.750383377075195,70.0573844909668,131.39820861816406,1025.013671875,96.2156982421875,8.344521522521973,118.38823318481445,55.994401931762695,-2.533363938331604,3.2025146484375,0.278613060712814
1504,0.35459424555301666,51.66162300109863,69.98300552368164,131.38274383544922,1025.2817993164062,96.11355590820312,8.27536392211914,118.25996398925781,55.957923889160156,-2.4068148136138916,3.2055230140686035,0.2959161996841435
5452,0.3599155843257904,51.625858306884766,70.06143188476562,130.92254638671875,1020.0050659179688,96.15336608886719,9.048637866973877,118.46628189086914,55.99637222290039,-2.2576874494552612,3.218132495880127,0.2917156219482425
1264,0.3531641364097595,51.74098205566406,69.94564437866211,131.7355194091797,1024.3528442382812,95.69759368896484,8.265955448150635,118.03093338012695,55.9572811126709,-2.6628745794296265,3.1868900060653687,0.2820286005735395
846,0.3586166203022003,51.67987060546875,69.98050308227539,131.13082885742188,1024.4108276367188,96.99160766601562,8.514952182769775,118.62837600708008,56.040449142456055,-2.5739296674728394,3.212501645088196,0.3024423867464065
1969,0.35617613792419434,51.74618148803711,70.04656219482422,132.10791015625,1019.6195373535156,95.89213180541992,8.265889167785645,118.12004470825195,55.99249839782715,-2.4606568813323975,3.1837053298950195,0.29610016942024253
2828,0.3552640974521637,51.72774696350098,69.98189163208008,132.2118148803711,1020.8465881347656,96.8149528503418,8.303583145141602,118.42112350463867,56.016815185546875,-2.652993679046631,3.193825840950012,0.29008586704731
3740,0.3594174087047577,51.65848922729492,70.00717163085938,131.96680450439453,1017.8801879882812,96.45564651489258,8.365598678588867,118.36811447143555,56.06836128234863,-2.6820510625839233,3.1988751888275146,0.2974830120801925
2082,0.35556475818157196,51.73085403442383,70.00837707519531,132.6664047241211,1020.3988952636719,95.56127166748047,8.221233367919922,118.00653076171875,56.00041961669922,-2.7025355100631714,3.1705143451690674,0.295377478003502
1807,0.3583245277404785,51.73063278198242,70.01494216918945,131.26941680908203,1024.6016845703125,96.00856399536133,8.33025074005127,118.22005081176758,55.9552001953125,-2.541890025138855,3.204106330871582,0.287112906575203
4782,0.3592509329319,51.6658992767334,69.97738647460938,131.37641143798828,1035.9979248046875,94.0310287475586,8.788585662841797,117.39854049682617,56.03608322143555,-2.4534555673599243,3.210285186767578,0.2938358038663865
1056,0.3556372672319412,51.74934196472168,70.05816268920898,131.25243377685547,1023.976318359375,96.13354110717773,8.745395183563232,118.27130508422852,56.0582332611084,-2.613095760345459,3.1994000673294067,0.27301508188247703
5208,0.35702280700206757,51.69759750366211,69.9598159790039,127.60585403442383,1019.3976135253906,95.79887771606445,8.926280498504639,118.46022033691406,56.005706787109375,-2.645708203315735,3.1977325677871704,0.294064536690712
